comp,yr,conc,angle,radius,calc_x,calc_y
Poulenc,2004,4,0.321299248662593,15,14.2323887525598,4.73699381422537
Prokofiev,2004,4,0.321299248662593,30,28.4647775051196,9.47398762845075
Rachmaninoff,2004,4,0.321299248662593,35,33.2089070893062,11.0529855665259
Ravel,2004,3,0.321299248662593,29,27.5159515882823,9.15818804083572
Schumann,2004,4,0.321299248662593,31,29.4136034219569,9.78978721606577
Tchaikovsky,2004,5,0.321299248662593,34,32.2600811724689,10.7371859789108
Bach,2005,3,0.30344929040356,22,20.994852406701,6.57390085267804
Bartók,2005,3,0.30344929040356,26,24.8120982988285,7.76915555316495
Beethoven,2005,4,0.30344929040356,38,36.2638359752108,11.3549196546257
Chopin,2005,5,0.30344929040356,32,30.5379671370196,9.56203760389533
Mozart,2005,5,0.30344929040356,37,35.309524502179,11.056105979504
Prokofiev,2005,4,0.30344929040356,30,28.6293441909559,8.96441025365187
Rachmaninoff,2005,11,0.30344929040356,35,33.4009015561152,10.4584786292605
Saint-Saëns,2005,4,0.30344929040356,27,25.7664097718603,8.06796922828668
Shostakovich,2005,4,0.30344929040356,20,19.0862294606373,5.97627350243458
Tchaikovsky,2005,2,0.30344929040356,34,32.4465900830834,10.1596649541388
Bartók,2006,3,0.285599332144527,26,24.9468173139769,7.32504647787717
Beethoven,2006,4,0.285599332144527,38,36.4607329973509,10.7058371599743
Liszt,2006,2,0.285599332144527,33,31.6632681292784,9.29717437576718
Mozart,2006,19,0.285599332144527,37,35.5012400237364,10.4241046031329
Ravel,2006,1,0.285599332144527,29,27.8252962348204,8.17024414840146
Stravinsky,2006,2,0.285599332144527,18,17.270873525061,5.07118602314573
Tchaikovsky,2006,3,0.285599332144527,34,32.6227611028929,9.57890693260861
Beethoven,2007,13,0.267749373885494,38,36.6460131723761,10.0533436512456
Brahms,2007,6,0.267749373885494,36,34.7172756369878,9.52422030118004
Grieg,2007,3,0.267749373885494,28,27.002325495435,7.40772690091781
Liszt,2007,2,0.267749373885494,33,31.8241693339055,8.7305352760817
Mozart,2007,9,0.267749373885494,37,35.681644404682,9.78878197621282
Prokofiev,2007,1,0.267749373885494,30,28.9310630308232,7.93685025098337
Ravel,2007,2,0.267749373885494,29,27.9666942631291,7.67228857595059
Tchaikovsky,2007,4,0.267749373885494,34,32.7885381015996,8.99509695111448
Bach,2008,2,0.249899415626461,22,21.3166206391932,5.44074301219274
Beethoven,2008,17,0.249899415626461,38,36.8196174676973,9.39764702106019
Brahms,2008,4,0.249899415626461,36,34.8817428641343,8.90303401995176
Chopin,2008,2,0.249899415626461,32,31.0059936570082,7.9138080177349
Gershwin,2008,4,0.249899415626461,25,24.2234325445377,6.18266251385539
Prokofiev,2008,2,0.249899415626461,30,29.0681190534452,7.41919501662646
Rachmaninoff,2008,8,0.249899415626461,35,33.9128055623528,8.65572751939754
Schumann,2008,4,0.249899415626461,31,30.0370563552267,7.66650151718068
Tchaikovsky,2008,2,0.249899415626461,34,32.9438682605713,8.40842101884333
Beethoven,2009,14,0.232049457367428,38,36.9814905708073,8.73895618259346
Gershwin,2009,1,0.232049457367428,25,24.3299280071101,5.74931327802201
Liszt,2009,3,0.232049457367428,33,32.1155049693853,7.58909352698906
Mozart,2009,2,0.232049457367428,37,36.0082934505229,8.50898365147258
Ravel,2009,8,0.232049457367428,29,28.2227164882477,6.66920340250554
Szymanowski,2009,3,0.232049457367428,10,9.73197120284403,2.2997253112088
Bach,2010,1,0.214199499108395,22,21.4972310513655,4.67643637016549
Beethoven,2010,1,0.214199499108395,38,37.1315809069041,8.07748100301311
Brahms,2010,3,0.214199499108395,36,35.1772871749617,7.65235042390716
Chopin,2010,1,0.214199499108395,32,31.2686997110771,6.80208926569525
Liszt,2010,3,0.214199499108395,33,32.2458465770483,7.01465455524823
Mozart,2010,7,0.214199499108395,37,36.1544340409329,7.86491571346014
Prokofiev,2010,11,0.214199499108395,30,29.3144059791348,6.3769586865893
Ravel,2010,3,0.214199499108395,29,28.3372591131636,6.16439339703632
Stravinsky,2010,2,0.214199499108395,18,17.5886435874809,3.82617521195358
Tchaikovsky,2010,1,0.214199499108395,34,33.2229934430194,7.22721984480121
Bartók,2011,3,0.196349540849362,26,25.500417290484,5.07234837241933
Beethoven,2011,9,0.196349540849362,38,37.2698406553228,7.41343223661287
Brahms,2011,6,0.196349540849362,36,35.3082700945163,7.02325159258062
Chopin,2011,1,0.196349540849362,32,31.3851289729034,6.2428903045161
Gershwin,2011,1,0.196349540849362,25,24.5196320100808,4.87725805040321
Ravel,2011,1,0.196349540849362,29,28.4427731316937,5.65761933846772
Tchaikovsky,2011,5,0.196349540849362,34,33.3466995337098,6.63307094854836
Bartók,2012,7,0.178499582590329,26,25.586891312739,4.61638310261188
Beethoven,2012,7,0.178499582590329,38,37.3962257647724,6.74702145766352
Brahms,2012,1,0.178499582590329,36,35.4280033561002,6.39191506515492
Grieg,2012,1,0.178499582590329,28,27.5551137214112,4.97148949512049
Lindberg,2012,5,0.178499582590329,8,7.87288963468893,1.42042557003443
Liszt,2012,1,0.178499582590329,33,32.4756697430918,5.85925547639201
Mozart,2012,7,0.178499582590329,37,36.4121145604363,6.56946826140922
Prokofiev,2012,7,0.178499582590329,30,29.5233361300835,5.3265958876291
Rachmaninoff,2012,8,0.178499582590329,35,34.4438921517641,6.21436186890061
Saint-Saëns,2012,1,0.178499582590329,27,26.5710025170751,4.79393629886619
Schoenberg,2012,3,0.178499582590329,12,11.8093344520334,2.13063835505164
Schumann,2012,3,0.178499582590329,31,30.5074473344196,5.5041490838834
Scriabin,2012,1,0.178499582590329,3,2.95233361300835,0.53265958876291
Tchaikovsky,2012,7,0.178499582590329,34,33.4597809474279,6.03680867264631
Beethoven,2013,3,0.160649624331296,38,37.510695967371,6.07846099300269
Brahms,2013,7,0.160649624331296,36,35.5364488111936,5.75854199337097
Grieg,2013,3,0.160649624331296,28,27.6394601864839,4.47886599484409
Haydn,2013,3,0.160649624331296,19,18.7553479836855,3.03923049650134
Mozart,2013,12,0.160649624331296,37,36.5235723892823,5.91850149318683
Tchaikovsky,2013,4,0.160649624331296,34,33.5622016550162,5.43862299373925
Bartók,2014,8,0.142799666072263,26,25.7353574889042,3.70018579510541
Beethoven,2014,34,0.142799666072263,38,37.6132147914754,5.40796385438484
Brahms,2014,4,0.142799666072263,36,35.6335719077136,5.12333417783826
Dvorak,2014,3,0.142799666072263,14,13.8575001863331,1.99240773582599
Gershwin,2014,5,0.142799666072263,25,24.7455360470233,3.55787095683213
Lindberg,2014,6,0.142799666072263,8,7.91857153504746,1.13851870618628
Mozart,2014,2,0.142799666072263,37,36.6233933495945,5.26564901611155
Rachmaninoff,2014,4,0.142799666072263,35,34.6437504658326,4.98101933956498
Ravel,2014,5,0.142799666072263,29,28.704821814547,4.12713030992527
Beethoven,2015,1,0.12494970781323,38,37.7037495733017,4.73574367061306
Brahms,2015,9,0.12494970781323,36,35.7193417010227,4.48649400373869
Chopin,2015,5,0.12494970781323,32,31.7505259564646,3.98799466998995
Grieg,2015,2,0.12494970781323,28,27.7817102119065,3.48949533624121
Mozart,2015,12,0.12494970781323,37,36.7115456371622,4.61111883717588
Rachmaninoff,2015,14,0.12494970781323,35,34.7271377648831,4.36186917030151
Ravel,2015,4,0.12494970781323,29,28.773914148046,3.61412016967839
Tchaikovsky,2015,1,0.12494970781323,34,33.7349338287436,4.23724433686432
Beethoven,2016,6,0.107099749554198,38,37.7822714673321,4.06201461947429
Gershwin,2016,1,0.107099749554198,25,24.8567575442974,2.67237803912782
Liszt,2016,5,0.107099749554198,33,32.8109199584726,3.52753901164872
Mozart,2016,8,0.107099749554198,37,36.7880011655602,3.95511949790917
Prokofiev,2016,2,0.107099749554198,30,29.8281090531569,3.20685364695338
Bartók,2017,4,0.0892497912951646,26,25.8965168906092,2.31741514071017
Beethoven,2017,14,0.0892497912951646,38,37.8487554555057,3.38699135949948
Brahms,2017,2,0.0892497912951646,36,35.8567156946897,3.20872865636793
Chopin,2017,1,0.0892497912951646,32,31.8726361730575,2.85220325010483
Gershwin,2017,1,0.0892497912951646,25,24.9004970102011,2.2282837891444
Mozart,2017,3,0.0892497912951646,37,36.8527355750977,3.29786000793371
Rachmaninoff,2017,4,0.0892497912951646,35,34.8606958142816,3.11959730480216
Schumann,2017,3,0.0892497912951646,31,30.8766162926494,2.76307189853905
Tchaikovsky,2017,7,0.0892497912951646,34,33.8646759338736,3.03046595323638
Beethoven,2018,6,0.0713998330361317,38,37.9031803551896,2.71088896157083
Brahms,2018,7,0.0713998330361317,36,35.9082761259691,2.56821059517236
Britten,2018,3,0.0713998330361317,9,8.97706903149228,0.642052648793091
Mendelssohn,2018,5,0.0713998330361317,24,23.9388507506461,1.71214039678158
Mozart,2018,8,0.0713998330361317,37,36.9057282405794,2.6395497783716
Prokofiev,2018,1,0.0713998330361317,30,29.9235634383076,2.14017549597697
Ravel,2018,6,0.0713998330361317,29,28.9261113236974,2.06883631277774
Beethoven,2019,15,0.0535498747770988,38,37.9455288259277,2.03392284039738
Grieg,2019,3,0.0535498747770988,28,27.9598633454204,1.49867998766123
Haydn,2019,4,0.0535498747770988,19,18.9727644129638,1.01696142019869
Mozart,2019,7,0.0535498747770988,37,36.946962277877,1.98039855512376
Prokofiev,2019,3,0.0535498747770988,30,29.9569964415219,1.60572855820846
Rachmaninoff,2019,1,0.0535498747770988,35,34.9498291817755,1.87334998457653
Schumann,2019,1,0.0535498747770988,31,30.9555629895726,1.65925284348207
Scriabin,2019,4,0.0535498747770988,3,2.99569964415219,0.160572855820846
Grieg,2020,3,0.0356999165180658,28,27.9821591183958,0.999385347491453
Mozart,2020,3,0.0356999165180658,37,36.9764245493087,1.32061635204228
Ravel,2020,1,0.0356999165180658,29,28.9815219440528,1.03507768133043
Beethoven,2021,7,0.0178499582590329,38,37.9939463615501,0.67826239439615
Mozart,2021,3,0.0178499582590329,37,36.9941056678251,0.660413384017304
Ravel,2021,1,0.0178499582590329,29,28.9953801180251,0.517621300986536
Schumann,2021,3,0.0178499582590329,31,30.9950615054751,0.553319321744228
Shostakovich,2021,2,0.0178499582590329,20,19.9968138745001,0.356980207576921
Bartók,2022,4,0,26,26,0
Beethoven,2022,8,0,38,38,0
Brahms,2022,1,0,36,36,0
Liszt,2022,3,0,33,33,0
Mozart,2022,6,0,37,37,0
Rachmaninoff,2022,3,0,35,35,0
Ravel,2022,3,0,29,29,0
Tchaikovsky,2022,3,0,34,34,0
